18:48:09.197 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
18:48:09.219 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
18:48:09.537 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
18:48:09.538 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@10911147[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
18:48:09.540 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1679926662490_127.0.0.1_49989
18:48:09.543 [nacos-grpc-client-executor-9540] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1679926662490_127.0.0.1_49989]Ignore complete event,isRunning:false,isAbandon=false
18:48:09.555 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@27efa4f9[Running, pool size = 6, active threads = 0, queued tasks = 0, completed tasks = 9541]
18:48:09.762 [SpringApplicationShutdownHook] INFO  c.z.h.HikariDataSource - [close,350] - HikariPool-1 - Shutdown initiated...
18:48:09.773 [SpringApplicationShutdownHook] INFO  c.z.h.HikariDataSource - [close,352] - HikariPool-1 - Shutdown completed.
