02:22:49.166 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
02:22:49.177 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
02:22:49.505 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
02:22:49.505 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@1dbd6b68[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
02:22:49.506 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1681915666527_127.0.0.1_49493
02:22:49.508 [nacos-grpc-client-executor-2446] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1681915666527_127.0.0.1_49493]Ignore complete event,isRunning:false,isAbandon=false
02:22:49.512 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@476465f8[Running, pool size = 6, active threads = 0, queued tasks = 0, completed tasks = 2447]
19:29:07.061 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
19:29:08.018 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0
19:29:08.097 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 57 ms to scan 1 urls, producing 3 keys and 6 values 
19:29:08.134 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 21 ms to scan 1 urls, producing 4 keys and 9 values 
19:29:08.153 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 3 keys and 10 values 
19:29:08.174 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 1 keys and 5 values 
19:29:08.202 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 24 ms to scan 1 urls, producing 1 keys and 7 values 
19:29:08.221 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 15 ms to scan 1 urls, producing 2 keys and 8 values 
19:29:08.227 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
19:29:08.229 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$468/0x0000000800f3cea8
19:29:08.230 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$469/0x0000000800f3d0d0
19:29:08.232 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
19:29:08.233 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
19:29:08.250 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
19:29:08.913 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1681990148699_127.0.0.1_52511
19:29:08.914 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] Notify connected event to listeners.
19:29:08.914 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
19:29:08.915 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b43833b4-a8f2-4c4a-9f2e-dcf64ebd1b39_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$480/0x000000080103cba8
19:29:09.021 [main] INFO  c.c.a.RuoYiAuthApplication - [logStartupProfileInfo,637] - The following 1 profile is active: "dev"
19:29:12.462 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9200"]
19:29:12.464 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
19:29:12.471 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.70]
19:29:12.772 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
19:29:14.123 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
19:29:15.098 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 848efa88-043d-46ce-8332-60fe64744a8d
19:29:15.099 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [848efa88-043d-46ce-8332-60fe64744a8d] RpcClient init label, labels = {module=naming, source=sdk}
19:29:15.101 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [848efa88-043d-46ce-8332-60fe64744a8d] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
19:29:15.101 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [848efa88-043d-46ce-8332-60fe64744a8d] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
19:29:15.101 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [848efa88-043d-46ce-8332-60fe64744a8d] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
19:29:15.102 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [848efa88-043d-46ce-8332-60fe64744a8d] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
