23:31:46.713 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
23:31:46.714 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
23:31:46.841 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1685806306725_127.0.0.1_54768
23:31:46.841 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
23:31:46.841 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Notify connected event to listeners.
23:31:46.842 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$480/0x000000080101ec40
23:31:46.899 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9200"]
23:31:46.924 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP cms-auth 192.168.1.3:9200 register finished
23:31:46.946 [main] INFO  c.c.a.CMSAuthApplication - [logStarted,61] - Started CMSAuthApplication in 5.638 seconds (JVM running for 7.208)
23:31:46.953 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=cms-auth.yml, group=DEFAULT_GROUP
23:31:46.953 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=cms-auth, group=DEFAULT_GROUP
23:31:46.954 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=cms-auth-dev.yml, group=DEFAULT_GROUP
23:31:47.224 [RMI TCP Connection(4)-192.168.1.3] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
23:31:47.397 [nacos-grpc-client-executor-13] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Receive server push request, request = NotifySubscriberRequest, requestId = 178
23:31:47.403 [nacos-grpc-client-executor-13] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Ack server push request, request = NotifySubscriberRequest, requestId = 178
23:32:00.004 [nacos-grpc-client-executor-19] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Receive server push request, request = NotifySubscriberRequest, requestId = 182
23:32:00.004 [nacos-grpc-client-executor-19] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [290a352f-d383-4120-ba23-8fb39be2d034] Ack server push request, request = NotifySubscriberRequest, requestId = 182
